                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                0.82038,                 0.6974,                 0.8914,                0.83666,                0.67273,                0.77417,                0.48487,                 1.3553,                 1.1285,                 1.2814,              0.0037696,              0.0037696,              0.0037696
                    307,                0.79571,                0.66954,                0.88032,                0.84311,                0.68398,                0.79217,                 0.4935,                 1.3279,                   1.12,                 1.2766,              0.0037508,              0.0037508,              0.0037508
                    308,                0.81551,                0.67677,                0.89232,                0.84665,                0.66922,                0.78365,                0.47995,                 1.3359,                 1.1373,                 1.2883,               0.003732,               0.003732,               0.003732
                    309,                0.78995,                0.64284,                0.87865,                  0.835,                0.68485,                0.76937,                0.47448,                  1.369,                 1.1645,                 1.3088,              0.0037132,              0.0037132,              0.0037132
                    310,                0.81713,                0.66733,                0.88792,                0.81864,                0.65152,                0.75023,                0.46185,                 1.3903,                 1.2246,                 1.3365,              0.0036944,              0.0036944,              0.0036944
                    311,                0.81278,                0.67725,                0.88538,                0.82962,                0.68182,                 0.7874,                0.48469,                 1.3807,                   1.12,                 1.3186,              0.0036755,              0.0036755,              0.0036755
                    312,                0.80376,                0.67202,                0.88294,                0.85255,                0.66578,                0.78469,                 0.4685,                 1.3768,                  1.189,                 1.3212,              0.0036567,              0.0036567,              0.0036567
                    313,                0.81003,                0.66587,                0.88371,                0.84232,                0.66364,                0.78352,                0.48016,                 1.3552,                 1.1363,                 1.3261,              0.0036379,              0.0036379,              0.0036379
                    314,                0.81473,                 0.6702,                0.88408,                0.86227,                0.68297,                0.76644,                0.46093,                 1.3945,                 1.2081,                 1.3353,              0.0036191,              0.0036191,              0.0036191
                    315,                  0.806,                0.68091,                 0.8905,                 0.7893,                0.65152,                0.74365,                0.45835,                 1.4103,                 1.2343,                 1.3374,              0.0036002,              0.0036002,              0.0036002
                    316,                0.82001,                0.67421,                0.89435,                0.83523,                0.66364,                0.76663,                0.46311,                 1.3884,                 1.2016,                 1.3366,              0.0035814,              0.0035814,              0.0035814
                    317,                0.80887,                0.66199,                0.87952,                0.82216,                0.67879,                0.76907,                0.46143,                  1.398,                 1.2243,                 1.3365,              0.0035626,              0.0035626,              0.0035626
                    318,                0.81593,                0.67508,                 0.8823,                0.78004,                0.66627,                0.75641,                0.46408,                 1.3765,                 1.1904,                  1.326,              0.0035438,              0.0035438,              0.0035438
                    319,                 0.7939,                0.66512,                0.87745,                0.77076,                0.67273,                0.74364,                0.46459,                  1.378,                 1.2051,                 1.3172,               0.003525,               0.003525,               0.003525
                    320,                0.79805,                0.64756,                0.87965,                0.81493,                 0.6697,                0.75584,                0.46605,                 1.4015,                 1.2285,                 1.3276,              0.0035061,              0.0035061,              0.0035061
                    321,                0.80072,                0.64645,                0.87446,                0.78776,                0.69736,                0.76567,                0.46575,                 1.4145,                  1.219,                 1.3342,              0.0034873,              0.0034873,              0.0034873
                    322,                0.80296,                0.65842,                0.88287,                0.80426,                0.69727,                0.77279,                 0.4738,                 1.3772,                 1.1888,                 1.3137,              0.0034685,              0.0034685,              0.0034685
                    323,                0.78064,                 0.6467,                0.87001,                0.84025,                0.68788,                0.77191,                0.49653,                 1.3395,                 1.1745,                 1.2782,              0.0034497,              0.0034497,              0.0034497
                    324,                0.80689,                0.66293,                0.87975,                0.79191,                0.69394,                0.76896,                0.48479,                 1.3684,                 1.1597,                 1.2947,              0.0034309,              0.0034309,              0.0034309
                    325,                0.80691,                 0.6594,                0.87842,                 0.8229,                0.67879,                0.77432,                0.48194,                 1.3636,                 1.1485,                 1.2861,               0.003412,               0.003412,               0.003412
                    326,                0.80218,                0.66016,                0.88432,                0.84698,                0.68767,                0.77215,                0.48284,                 1.3574,                  1.105,                 1.3067,              0.0033932,              0.0033932,              0.0033932
                    327,                0.79599,                0.65879,                0.88708,                0.79569,                0.69697,                0.76384,                0.47767,                 1.3371,                  1.145,                 1.2834,              0.0033744,              0.0033744,              0.0033744
                    328,                0.80484,                0.65332,                0.87825,                0.77177,                0.71818,                0.78925,                  0.496,                   1.35,                 1.1043,                 1.2842,              0.0033556,              0.0033556,              0.0033556
                    329,                0.79671,                0.65103,                0.87235,                0.83164,                0.66061,                0.75078,                0.47059,                 1.3506,                 1.2153,                 1.2794,              0.0033368,              0.0033368,              0.0033368
                    330,                0.79525,                0.65463,                0.87514,                0.78385,                0.72531,                0.77269,                0.47867,                 1.3501,                   1.16,                 1.2919,              0.0033179,              0.0033179,              0.0033179
                    331,                0.78112,                0.63748,                 0.8719,                0.76406,                0.72619,                0.77271,                  0.482,                  1.357,                 1.1544,                 1.3016,              0.0032991,              0.0032991,              0.0032991
                    332,                0.79941,                0.65247,                0.87782,                0.79319,                0.69394,                0.75948,                0.47058,                 1.3659,                 1.1876,                  1.303,              0.0032803,              0.0032803,              0.0032803
                    333,                0.77284,                0.63426,                0.86423,                 0.7696,                 0.7389,                0.76187,                 0.4725,                 1.3615,                 1.1697,                 1.3058,              0.0032615,              0.0032615,              0.0032615
                    334,                0.78584,                0.64251,                0.87404,                0.75966,                0.73333,                0.78278,                0.49152,                 1.3429,                 1.1363,                 1.3003,              0.0032427,              0.0032427,              0.0032427
                    335,                0.77144,                0.62737,                0.86509,                0.80274,                0.71818,                0.78378,                0.48773,                 1.3282,                 1.0946,                 1.2778,              0.0032238,              0.0032238,              0.0032238
                    336,                0.77359,                0.63421,                0.86801,                0.82833,                0.68788,                0.76611,                0.48195,                 1.3473,                 1.1229,                 1.3106,               0.003205,               0.003205,               0.003205
                    337,                0.76497,                0.63167,                 0.8636,                0.78279,                0.71515,                0.78071,                 0.4731,                 1.3625,                 1.1234,                 1.3269,              0.0031862,              0.0031862,              0.0031862
                    338,                0.78995,                0.64763,                0.87605,                0.82843,                0.69091,                0.78284,                0.49158,                 1.3303,                 1.1383,                 1.2772,              0.0031674,              0.0031674,              0.0031674
                    339,                0.77424,                 0.6346,                 0.8609,                  0.846,                0.66667,                0.77448,                 0.4842,                 1.3419,                 1.1319,                 1.2849,              0.0031485,              0.0031485,              0.0031485
                    340,                 0.7775,                0.63839,                0.86173,                0.81607,                0.69913,                0.76484,                0.47279,                 1.3615,                 1.1824,                 1.2989,              0.0031297,              0.0031297,              0.0031297
                    341,                0.76731,                0.63243,                0.85372,                0.82383,                0.69091,                0.77348,                0.47489,                 1.3694,                 1.1726,                 1.2997,              0.0031109,              0.0031109,              0.0031109
                    342,                0.77981,                0.63484,                0.87108,                0.83956,                0.66599,                0.77035,                0.47656,                 1.3478,                 1.1869,                 1.2931,              0.0030921,              0.0030921,              0.0030921
                    343,                0.77616,                0.62364,                0.86545,                0.78587,                0.69091,                0.75568,                0.47703,                 1.3558,                 1.2266,                  1.285,              0.0030733,              0.0030733,              0.0030733
                    344,                0.78387,                0.62805,                0.87148,                0.76416,                0.72121,                 0.7566,                0.47581,                 1.3489,                 1.2001,                 1.3075,              0.0030544,              0.0030544,              0.0030544
                    345,                0.76512,                0.63119,                0.85893,                0.84015,                 0.7008,                0.78671,                0.49174,                 1.3417,                 1.1328,                 1.2918,              0.0030356,              0.0030356,              0.0030356
                    346,                0.75857,                0.62509,                0.85326,                0.82414,                0.72121,                 0.7971,                0.48844,                 1.3505,                 1.0877,                 1.2957,              0.0030168,              0.0030168,              0.0030168
                    347,                0.76777,                0.62328,                0.85601,                0.78532,                0.70303,                0.76968,                0.46811,                 1.3646,                 1.1366,                 1.3166,               0.002998,               0.002998,               0.002998
                    348,                0.77324,                0.61312,                0.86313,                0.84704,                0.67126,                0.77389,                0.48002,                 1.3492,                 1.1284,                 1.3061,              0.0029792,              0.0029792,              0.0029792
                    349,                0.76234,                0.61527,                0.85892,                0.80505,                0.67879,                0.76443,                0.47502,                 1.3762,                 1.1653,                 1.3112,              0.0029603,              0.0029603,              0.0029603
                    350,                 0.7767,                0.63826,                0.86437,                0.81012,                0.67879,                0.75473,                0.46496,                 1.3796,                 1.1761,                 1.3315,              0.0029415,              0.0029415,              0.0029415
                    351,                0.75849,                0.62018,                0.85385,                0.82708,                0.65758,                0.77174,                0.47766,                 1.3435,                 1.1157,                 1.3022,              0.0029227,              0.0029227,              0.0029227
                    352,                0.77206,                0.64007,                0.86487,                 0.7881,                0.72128,                0.78314,                0.48707,                 1.3458,                 1.1405,                  1.295,              0.0029039,              0.0029039,              0.0029039
                    353,                0.75457,                0.62851,                0.86362,                0.82765,                0.68393,                0.78161,                0.48604,                 1.3461,                 1.1184,                 1.3084,              0.0028851,              0.0028851,              0.0028851
                    354,                0.75984,                 0.6295,                0.86851,                0.81281,                0.70606,                0.78251,                0.47229,                  1.356,                 1.1419,                 1.3257,              0.0028662,              0.0028662,              0.0028662
                    355,                0.75502,                0.62461,                0.86239,                0.83333,                0.70303,                0.77911,                0.48265,                 1.3559,                 1.1492,                 1.3134,              0.0028474,              0.0028474,              0.0028474
                    356,                0.75677,                0.62112,                 0.8558,                0.80001,                0.71818,                0.77695,                0.48506,                 1.3556,                 1.1637,                 1.3033,              0.0028286,              0.0028286,              0.0028286
                    357,                0.76469,                 0.6289,                0.86418,                0.82269,                0.69394,                0.76984,                0.47373,                 1.3515,                 1.1863,                 1.2908,              0.0028098,              0.0028098,              0.0028098
                    358,                 0.7694,                 0.6261,                0.86353,                0.80943,                0.70606,                0.77837,                0.48311,                 1.3374,                 1.1334,                  1.287,               0.002791,               0.002791,               0.002791
                    359,                0.76133,                0.62749,                0.86162,                0.81178,                0.69394,                0.78023,                0.48088,                 1.3706,                 1.1413,                 1.3145,              0.0027721,              0.0027721,              0.0027721
                    360,                0.75828,                0.62151,                0.86664,                0.84772,                0.66667,                0.77972,                0.48384,                 1.3702,                 1.1089,                 1.3473,              0.0027533,              0.0027533,              0.0027533
