                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                 0.9694,                0.66143,                0.99379,                0.75466,                0.72704,                0.75739,                0.48783,                 1.7976,                 1.3437,                 1.4644,              0.0023199,              0.0023199,              0.0023199
                    306,                0.93952,                0.62924,                0.98347,                0.75155,                 0.7303,                0.76162,                0.48644,                 1.8134,                  1.357,                  1.475,              0.0023084,              0.0023084,              0.0023084
                    307,                 0.9528,                0.65328,                0.98539,                0.80261,                0.68999,                0.76239,                0.48744,                  1.832,                 1.4014,                 1.4856,              0.0022968,              0.0022968,              0.0022968
                    308,                  0.942,                0.63632,                0.98795,                0.81454,                0.68788,                0.77033,                  0.494,                 1.8127,                 1.3597,                 1.4733,              0.0022853,              0.0022853,              0.0022853
                    309,                0.91831,                0.62964,                0.97111,                0.81038,                0.69091,                0.77109,                0.49565,                 1.7782,                 1.3191,                 1.4512,              0.0022738,              0.0022738,              0.0022738
                    310,                0.93908,                0.63746,                0.97637,                0.76301,                0.72727,                0.77264,                0.49695,                 1.7758,                 1.3125,                 1.4418,              0.0022623,              0.0022623,              0.0022623
                    311,                0.92976,                0.64353,                0.98021,                0.81677,                0.70243,                0.77537,                0.50139,                 1.7787,                 1.2802,                 1.4507,              0.0022508,              0.0022508,              0.0022508
                    312,                0.92706,                 0.6513,                0.97838,                0.85318,                0.65758,                0.77355,                0.50085,                 1.7837,                 1.2689,                 1.4685,              0.0022393,              0.0022393,              0.0022393
                    313,                0.92978,                0.63362,                  0.977,                0.79543,                0.70696,                0.77507,                0.50062,                 1.7843,                 1.2982,                 1.4679,              0.0022278,              0.0022278,              0.0022278
                    314,                0.93037,                0.63097,                0.97545,                0.80712,                    0.7,                0.77236,                 0.4992,                 1.7682,                 1.3189,                 1.4606,              0.0022162,              0.0022162,              0.0022162
                    315,                0.90368,                0.62133,                 0.9684,                0.80094,                0.68788,                0.75944,                0.49525,                 1.7863,                 1.3513,                  1.471,              0.0022047,              0.0022047,              0.0022047
                    316,                0.93687,                0.63822,                 0.9812,                0.82222,                 0.6697,                0.75665,                0.48749,                 1.7983,                 1.3336,                 1.4806,              0.0021932,              0.0021932,              0.0021932
                    317,                0.91124,                0.62325,                0.96687,                 0.7829,                0.69091,                0.75705,                0.48667,                  1.809,                 1.3619,                 1.4847,              0.0021817,              0.0021817,              0.0021817
                    318,                0.92199,                0.61832,                0.97368,                0.80431,                0.66667,                0.76167,                0.48879,                 1.8064,                 1.3476,                 1.4807,              0.0021702,              0.0021702,              0.0021702
                    319,                0.91111,                 0.6192,                0.97505,                0.81734,                0.65758,                0.75583,                0.48866,                 1.8217,                 1.3733,                 1.4893,              0.0021587,              0.0021587,              0.0021587
                    320,                0.91331,                0.62337,                0.96724,                0.82002,                 0.6697,                0.75105,                0.48134,                  1.827,                  1.353,                 1.5017,              0.0021472,              0.0021472,              0.0021472
                    321,                 0.9212,                0.64123,                0.97728,                0.81911,                 0.6861,                0.75239,                0.48019,                  1.826,                 1.3821,                  1.502,              0.0021357,              0.0021357,              0.0021357
                    322,                0.90078,                0.62438,                0.97171,                0.78301,                0.69394,                0.74843,                0.48045,                 1.8344,                 1.3587,                  1.519,              0.0021241,              0.0021241,              0.0021241
                    323,                0.91582,                0.63407,                0.97426,                 0.8477,                0.65152,                0.74994,                0.48065,                  1.818,                 1.3658,                 1.4987,              0.0021126,              0.0021126,              0.0021126
                    324,                0.91588,                0.62255,                0.96754,                0.81405,                0.67273,                0.74831,                0.47974,                   1.82,                 1.3461,                 1.4973,              0.0021011,              0.0021011,              0.0021011
                    325,                 0.9061,                0.61967,                0.96631,                0.79609,                0.69394,                0.75073,                0.48407,                 1.8208,                 1.3663,                 1.4943,              0.0020896,              0.0020896,              0.0020896
                    326,                0.89955,                0.62413,                0.96468,                0.82474,                0.68788,                0.76115,                0.48894,                 1.8261,                 1.3284,                 1.4994,              0.0020781,              0.0020781,              0.0020781
                    327,                0.90634,                 0.6109,                0.97202,                0.79621,                0.70909,                0.76335,                0.49378,                 1.8309,                 1.3244,                 1.5001,              0.0020666,              0.0020666,              0.0020666
                    328,                0.90259,                0.62264,                 0.9668,                0.79213,                0.71818,                0.76467,                0.49508,                 1.8255,                 1.3085,                 1.4918,              0.0020551,              0.0020551,              0.0020551
                    329,                0.90046,                0.62309,                0.96587,                0.82823,                0.68673,                0.76639,                0.49725,                 1.8027,                 1.3255,                 1.4746,              0.0020435,              0.0020435,              0.0020435
                    330,                0.88643,                0.60735,                0.95983,                0.83223,                0.68788,                0.76652,                0.49535,                 1.8008,                 1.3336,                 1.4696,               0.002032,               0.002032,               0.002032
                    331,                0.89421,                 0.6148,                0.96562,                0.81286,                0.69761,                  0.763,                0.49683,                 1.8085,                 1.3238,                 1.4841,              0.0020205,              0.0020205,              0.0020205
                    332,                0.88793,                0.60768,                0.96108,                0.83994,                0.67879,                0.76817,                0.49606,                 1.7994,                 1.3276,                 1.4634,               0.002009,               0.002009,               0.002009
                    333,                0.89851,                0.60527,                0.97159,                0.84365,                0.67038,                0.76569,                0.49559,                  1.797,                 1.3339,                 1.4716,              0.0019975,              0.0019975,              0.0019975
                    334,                0.89769,                 0.6129,                0.96208,                0.84301,                0.67273,                  0.766,                0.49139,                 1.7791,                  1.345,                 1.4552,               0.001986,               0.001986,               0.001986
                    335,                0.88627,                0.59845,                0.95993,                 0.8211,                0.68152,                0.76593,                0.49399,                  1.769,                 1.3397,                 1.4518,              0.0019745,              0.0019745,              0.0019745
                    336,                0.88958,                0.60342,                0.96614,                0.81018,                0.68485,                0.76928,                0.49708,                 1.7835,                 1.3437,                 1.4583,              0.0019629,              0.0019629,              0.0019629
                    337,                0.86004,                0.59469,                0.95175,                 0.8366,                0.66061,                0.76202,                0.49081,                  1.804,                 1.3473,                 1.4869,              0.0019514,              0.0019514,              0.0019514
                    338,                0.88367,                0.60595,                0.96287,                0.82529,                0.67576,                 0.7673,                0.49425,                 1.7884,                 1.3411,                  1.476,              0.0019399,              0.0019399,              0.0019399
                    339,                0.89587,                0.61343,                0.96732,                0.81151,                0.67879,                0.76588,                0.48907,                 1.7877,                 1.3316,                 1.4799,              0.0019284,              0.0019284,              0.0019284
                    340,                0.89992,                0.61402,                0.96211,                0.83977,                 0.6697,                0.76448,                0.48606,                 1.7878,                 1.3191,                 1.4779,              0.0019169,              0.0019169,              0.0019169
                    341,                0.86717,                0.59438,                0.95899,                0.83173,                0.66364,                0.76301,                0.49136,                 1.7869,                 1.3382,                 1.4782,              0.0019054,              0.0019054,              0.0019054
                    342,                0.88597,                0.59987,                 0.9644,                0.83929,                0.65455,                0.76305,                0.48949,                 1.7785,                  1.344,                 1.4731,              0.0018939,              0.0018939,              0.0018939
                    343,                0.87506,                0.60052,                0.95848,                0.72322,                0.73333,                0.76079,                0.48574,                 1.7828,                 1.3623,                 1.4769,              0.0018824,              0.0018824,              0.0018824
                    344,                0.89301,                0.60901,                0.96739,                0.80005,                0.67576,                0.76115,                 0.4877,                 1.7696,                 1.3567,                 1.4646,              0.0018708,              0.0018708,              0.0018708
                    345,                0.87506,                0.60432,                0.96038,                0.80394,                 0.6697,                0.76096,                0.48632,                 1.7698,                 1.3462,                 1.4629,              0.0018593,              0.0018593,              0.0018593
                    346,                0.87629,                 0.5988,                0.95801,                0.80082,                0.67879,                0.76078,                0.49097,                 1.7809,                 1.3452,                 1.4683,              0.0018478,              0.0018478,              0.0018478
                    347,                0.88319,                0.60402,                0.96118,                 0.8188,                0.67576,                0.75882,                0.48683,                 1.7757,                 1.3579,                 1.4752,              0.0018363,              0.0018363,              0.0018363
                    348,                0.87319,                0.60633,                 0.9594,                0.78922,                0.70347,                0.75697,                 0.4832,                 1.7871,                 1.3347,                 1.4875,              0.0018248,              0.0018248,              0.0018248
                    349,                 0.8528,                0.58206,                0.95171,                 0.7538,                0.73636,                0.76605,                0.48622,                 1.7764,                 1.3253,                 1.4708,              0.0018133,              0.0018133,              0.0018133
                    350,                0.85425,                0.58778,                0.95451,                0.83629,                0.66563,                0.76734,                0.49009,                 1.7728,                 1.3339,                 1.4625,              0.0018018,              0.0018018,              0.0018018
                    351,                0.88203,                0.60195,                0.96261,                 0.8179,                0.67576,                0.76649,                0.49118,                  1.786,                 1.3347,                 1.4669,              0.0017902,              0.0017902,              0.0017902
                    352,                0.86277,                0.59003,                0.95869,                0.80497,                0.67538,                0.75111,                0.48457,                 1.8118,                 1.3434,                 1.5057,              0.0017787,              0.0017787,              0.0017787
                    353,                0.86531,                0.59975,                0.96616,                0.78493,                0.68788,                0.75291,                0.48941,                 1.7968,                 1.3603,                 1.4845,              0.0017672,              0.0017672,              0.0017672
                    354,                0.86908,                0.59391,                0.95644,                 0.7846,                0.69394,                0.75604,                0.48778,                 1.7868,                 1.3516,                 1.4819,              0.0017557,              0.0017557,              0.0017557
                    355,                0.86053,                0.58776,                0.95536,                0.80717,                0.68485,                0.75853,                0.48862,                 1.7834,                 1.3357,                 1.4836,              0.0017442,              0.0017442,              0.0017442
                    356,                0.87963,                0.59598,                0.96321,                0.79405,                    0.7,                0.75634,                0.48594,                 1.7833,                 1.3516,                 1.4802,              0.0017327,              0.0017327,              0.0017327
                    357,                0.85243,                0.57245,                0.94961,                0.80174,                0.68622,                0.75966,                0.48925,                 1.8057,                 1.3311,                 1.4984,              0.0017212,              0.0017212,              0.0017212
                    358,                0.86972,                0.60071,                0.96196,                0.80329,                0.68485,                 0.7607,                0.48986,                 1.7856,                 1.3344,                 1.4755,              0.0017096,              0.0017096,              0.0017096
                    359,                0.86334,                0.58767,                 0.9494,                0.80172,                0.68788,                 0.7644,                0.49129,                 1.7751,                 1.3187,                 1.4629,              0.0016981,              0.0016981,              0.0016981
                    360,                0.86778,                0.59168,                0.96393,                0.83302,                0.66667,                0.76364,                0.49043,                 1.7735,                 1.3149,                 1.4595,              0.0016866,              0.0016866,              0.0016866
                    361,                0.84944,                0.58129,                0.95169,                0.82544,                0.66364,                 0.7629,                0.49232,                 1.7745,                 1.3086,                 1.4646,              0.0016751,              0.0016751,              0.0016751
                    362,                0.84145,                0.57484,                0.94976,                0.83097,                0.65455,                0.76401,                0.49228,                 1.7683,                 1.3128,                 1.4603,              0.0016636,              0.0016636,              0.0016636
                    363,                 0.8596,                 0.5843,                0.95679,                0.82545,                0.65922,                0.76203,                0.48902,                  1.778,                 1.3241,                 1.4599,              0.0016521,              0.0016521,              0.0016521
                    364,                0.84615,                0.58205,                0.94815,                0.74183,                 0.7227,                 0.7604,                0.48857,                 1.7839,                 1.3149,                 1.4687,              0.0016406,              0.0016406,              0.0016406
                    365,                0.84166,                0.57447,                0.94603,                0.81451,                0.66533,                0.75938,                 0.4912,                 1.7802,                 1.3203,                  1.471,              0.0016291,              0.0016291,              0.0016291
                    366,                0.83046,                0.58025,                0.94616,                0.76933,                0.71515,                0.75949,                0.49491,                 1.7845,                  1.322,                 1.4771,              0.0016175,              0.0016175,              0.0016175
                    367,                0.84639,                0.56897,                0.94155,                0.80155,                0.69394,                0.75994,                0.49588,                 1.7897,                  1.329,                 1.4787,               0.001606,               0.001606,               0.001606
                    368,                  0.856,                0.58576,                0.95606,                0.79335,                0.68485,                0.75478,                0.49027,                  1.804,                 1.3132,                 1.5016,              0.0015945,              0.0015945,              0.0015945
                    369,                0.83119,                0.57447,                0.94807,                0.78173,                0.68788,                0.75648,                0.49177,                 1.7981,                 1.3043,                  1.502,               0.001583,               0.001583,               0.001583
                    370,                0.85817,                0.59331,                0.95515,                0.81362,                 0.6697,                0.75707,                0.49313,                 1.7973,                 1.3022,                 1.5034,              0.0015715,              0.0015715,              0.0015715
                    371,                0.84377,                0.57583,                0.95036,                0.82371,                0.66364,                0.75866,                0.49233,                 1.7957,                 1.3178,                 1.5039,                0.00156,                0.00156,                0.00156
                    372,                0.84209,                0.56748,                0.94636,                0.75307,                 0.7301,                0.75812,                0.49009,                 1.7958,                 1.3175,                 1.5085,              0.0015485,              0.0015485,              0.0015485
                    373,                0.82117,                0.55799,                0.94517,                0.76794,                0.71198,                0.75262,                0.48571,                 1.8055,                 1.3296,                 1.5175,              0.0015369,              0.0015369,              0.0015369
                    374,                 0.8467,                0.56642,                 0.9512,                0.77675,                 0.7064,                 0.7544,                0.48613,                 1.8003,                 1.3412,                 1.5059,              0.0015254,              0.0015254,              0.0015254
                    375,                0.86178,                0.58546,                0.95019,                0.78285,                0.69919,                0.75506,                0.49043,                 1.7882,                 1.3337,                 1.4939,              0.0015139,              0.0015139,              0.0015139
                    376,                0.81536,                0.55372,                0.93716,                0.73704,                0.72194,                0.75922,                0.49244,                 1.7955,                 1.3295,                 1.5002,              0.0015024,              0.0015024,              0.0015024
                    377,                0.83178,                0.57572,                0.95256,                0.72387,                0.74242,                0.75845,                0.49012,                  1.792,                 1.3274,                 1.4883,              0.0014909,              0.0014909,              0.0014909
                    378,                0.83774,                0.56454,                0.93802,                  0.764,                0.70909,                0.75957,                0.49279,                 1.7805,                 1.3395,                 1.4777,              0.0014794,              0.0014794,              0.0014794
                    379,                 0.8242,                0.55789,                0.93858,                0.75354,                0.70909,                0.75976,                 0.4932,                 1.7803,                 1.3241,                 1.4845,              0.0014679,              0.0014679,              0.0014679
                    380,                 0.8412,                0.58015,                0.95589,                0.75805,                0.71212,                0.75788,                0.48842,                 1.7811,                  1.301,                 1.4882,              0.0014563,              0.0014563,              0.0014563
                    381,                0.82907,                0.56175,                0.94875,                0.74956,                0.72121,                0.76099,                0.49005,                 1.7857,                 1.2914,                 1.4928,              0.0014448,              0.0014448,              0.0014448
                    382,                0.83726,                0.57775,                0.95511,                0.78329,                0.67576,                0.76135,                0.48947,                 1.7834,                 1.2837,                 1.4924,              0.0014333,              0.0014333,              0.0014333
                    383,                0.82316,                0.56092,                0.94405,                0.79101,                 0.6767,                0.75901,                0.48746,                 1.7872,                 1.2871,                 1.4948,              0.0014218,              0.0014218,              0.0014218
                    384,                0.81881,                0.56506,                 0.9395,                0.80024,                 0.6798,                0.76225,                0.49069,                 1.7939,                 1.2787,                 1.5035,              0.0014103,              0.0014103,              0.0014103
                    385,                0.83085,                0.57243,                0.94869,                0.78854,                0.69091,                0.76263,                0.48927,                 1.7958,                 1.2691,                 1.5035,              0.0013988,              0.0013988,              0.0013988
                    386,                0.83464,                0.57279,                0.94923,                0.79807,                0.67576,                0.76186,                 0.4877,                 1.8028,                 1.2721,                 1.5025,              0.0013873,              0.0013873,              0.0013873
                    387,                0.81508,                0.56208,                 0.9398,                0.78978,                0.68485,                0.75859,                0.48572,                 1.8065,                 1.2727,                 1.5119,              0.0013758,              0.0013758,              0.0013758
                    388,                0.82126,                0.56611,                 0.9423,                0.80815,                0.67879,                0.75622,                0.48461,                 1.8064,                  1.267,                 1.5135,              0.0013642,              0.0013642,              0.0013642
                    389,                0.80566,                0.55812,                0.93252,                0.80804,                0.67879,                0.75478,                0.48292,                 1.7975,                 1.2684,                 1.5073,              0.0013527,              0.0013527,              0.0013527
                    390,                0.79397,                0.54837,                0.93211,                 0.8261,                 0.6697,                0.75643,                0.48442,                 1.7922,                 1.2693,                 1.5078,              0.0013412,              0.0013412,              0.0013412
                    391,                0.80818,                0.55641,                0.93979,                0.81402,                0.67643,                0.75999,                0.48569,                 1.8005,                 1.2714,                 1.5234,              0.0013297,              0.0013297,              0.0013297
                    392,                0.79923,                  0.541,                0.94165,                0.80198,                0.68485,                0.76214,                0.48997,                 1.7898,                 1.2789,                 1.4996,              0.0013182,              0.0013182,              0.0013182
                    393,                0.81309,                0.55104,                0.94161,                0.81249,                0.67576,                 0.7627,                0.49192,                 1.7857,                 1.2936,                 1.4839,              0.0013067,              0.0013067,              0.0013067
                    394,                0.80586,                0.54928,                0.93795,                0.78618,                0.70303,                0.76356,                0.49181,                  1.782,                 1.2963,                 1.4811,              0.0012952,              0.0012952,              0.0012952
                    395,                 0.8113,                0.54529,                0.94554,                0.79121,                0.68788,                0.76644,                  0.495,                 1.7749,                 1.2962,                 1.4762,              0.0012836,              0.0012836,              0.0012836
                    396,                0.80171,                0.54841,                0.93924,                0.78203,                0.69394,                0.76454,                0.49365,                 1.7795,                 1.3025,                  1.483,              0.0012721,              0.0012721,              0.0012721
                    397,                0.80518,                 0.5411,                0.93864,                0.78094,                0.68788,                0.76547,                0.49195,                 1.7972,                  1.302,                 1.5002,              0.0012606,              0.0012606,              0.0012606
                    398,                0.80662,                 0.5563,                0.93736,                0.78601,                0.69091,                0.76491,                0.49385,                 1.8019,                 1.3002,                 1.5087,              0.0012491,              0.0012491,              0.0012491
                    399,                0.79911,                0.55646,                0.93599,                0.78108,                0.69394,                0.76283,                 0.4915,                 1.8019,                 1.3047,                 1.5027,              0.0012376,              0.0012376,              0.0012376
                    400,                0.79409,                0.55162,                0.93717,                0.79301,                0.69658,                0.76376,                0.48917,                 1.8077,                 1.3142,                 1.5046,              0.0012261,              0.0012261,              0.0012261
                    401,                0.82052,                0.56385,                0.93699,                0.77972,                    0.7,                0.76402,                0.49096,                 1.8117,                 1.3172,                 1.5076,              0.0012146,              0.0012146,              0.0012146
                    402,                0.79194,                0.54451,                0.93562,                0.77536,                0.71123,                0.76328,                0.49148,                 1.8026,                 1.3162,                 1.5012,              0.0012031,              0.0012031,              0.0012031
                    403,                0.78128,                0.54041,                0.93065,                0.78098,                0.69697,                0.76029,                0.49028,                 1.8068,                  1.325,                 1.5005,              0.0011915,              0.0011915,              0.0011915
                    404,                 0.7874,                0.53869,                0.93509,                0.77749,                    0.7,                0.76162,                0.48982,                 1.8076,                 1.3258,                 1.5011,                0.00118,                0.00118,                0.00118
                    405,                0.78522,                0.54799,                0.93278,                0.78646,                0.69091,                0.76255,                0.49067,                 1.8092,                 1.3251,                 1.5004,              0.0011685,              0.0011685,              0.0011685
                    406,                0.78723,                0.53527,                0.92865,                0.78608,                0.69394,                0.76164,                0.49024,                 1.8123,                 1.3189,                 1.4996,               0.001157,               0.001157,               0.001157
                    407,                0.79258,                0.53851,                0.94089,                0.81512,                 0.6697,                0.76293,                0.49024,                  1.814,                 1.3277,                 1.4981,              0.0011455,              0.0011455,              0.0011455
                    408,                0.77812,                0.52929,                0.92488,                 0.7953,                0.69091,                0.76269,                0.49036,                 1.8168,                 1.3338,                 1.5016,               0.001134,               0.001134,               0.001134
                    409,                0.78958,                0.53877,                0.93524,                0.78622,                0.69096,                0.76044,                0.48884,                 1.8194,                 1.3304,                  1.502,              0.0011225,              0.0011225,              0.0011225
                    410,                0.77492,                0.53452,                0.92971,                0.78576,                0.70017,                0.76399,                0.49088,                 1.8221,                 1.3243,                 1.5078,              0.0011109,              0.0011109,              0.0011109
                    411,                0.79228,                0.54298,                0.93143,                0.79894,                0.68485,                0.76506,                0.49163,                 1.8127,                 1.3177,                 1.5049,              0.0010994,              0.0010994,              0.0010994
