                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                 1.3919,                0.60924,                 1.4764,                0.74505,                 0.7303,                0.78377,                0.48203,                  2.356,                0.90798,                 2.1451,              0.0023375,              0.0023375,              0.0023375
                    306,                 1.3693,                0.59349,                 1.4588,                 0.7988,                0.69394,                0.78569,                0.48464,                  2.333,                0.91067,                 2.1214,              0.0023258,              0.0023258,              0.0023258
                    307,                 1.3616,                0.58765,                 1.4607,                0.78354,                0.68788,                0.78213,                0.47928,                 2.3361,                0.92855,                 2.1219,              0.0023141,              0.0023141,              0.0023141
                    308,                 1.3953,                0.60555,                 1.4861,                 0.7962,                0.67576,                0.77955,                0.47898,                 2.3311,                0.92119,                 2.1194,              0.0023024,              0.0023024,              0.0023024
                    309,                 1.3777,                0.60321,                 1.4768,                0.77978,                    0.7,                0.78096,                0.47834,                 2.3397,                 0.9163,                 2.1216,              0.0022907,              0.0022907,              0.0022907
                    310,                 1.4301,                0.62659,                  1.497,                0.78818,                0.68485,                0.77649,                0.48209,                 2.3437,                0.91355,                 2.1178,              0.0022791,              0.0022791,              0.0022791
                    311,                 1.4011,                0.61778,                  1.485,                 0.7913,                 0.6664,                0.77711,                0.47904,                 2.3399,                0.92357,                 2.1235,              0.0022674,              0.0022674,              0.0022674
                    312,                 1.3804,                0.59636,                 1.4594,                0.79037,                0.67273,                0.77522,                0.47787,                 2.3388,                0.92814,                  2.126,              0.0022557,              0.0022557,              0.0022557
                    313,                 1.4348,                0.62282,                 1.5123,                0.81031,                0.67879,                0.77923,                0.47805,                 2.3312,                0.91306,                 2.1304,               0.002244,               0.002244,               0.002244
                    314,                 1.3694,                0.59048,                 1.4704,                0.79138,                0.70303,                 0.7782,                0.47513,                 2.3382,                0.92016,                 2.1442,              0.0022323,              0.0022323,              0.0022323
                    315,                 1.4079,                0.59881,                 1.4873,                0.78197,                0.68788,                0.78058,                0.47611,                 2.3371,                 0.9318,                 2.1334,              0.0022206,              0.0022206,              0.0022206
                    316,                 1.3979,                0.60558,                 1.4783,                0.78681,                0.66667,                0.77529,                0.47949,                 2.3609,                 0.9369,                 2.1607,              0.0022089,              0.0022089,              0.0022089
                    317,                 1.4183,                0.62636,                 1.4952,                0.77078,                0.68271,                 0.7714,                0.47874,                 2.3437,                0.93961,                 2.1491,              0.0021973,              0.0021973,              0.0021973
                    318,                 1.3725,                0.59579,                 1.4704,                 0.7708,                0.68182,                0.77433,                0.47316,                  2.341,                0.94388,                 2.1527,              0.0021856,              0.0021856,              0.0021856
                    319,                 1.3721,                0.58744,                 1.4533,                0.77058,                0.68193,                0.77137,                0.47428,                 2.3407,                0.93439,                 2.1497,              0.0021739,              0.0021739,              0.0021739
                    320,                 1.3299,                0.57682,                 1.4419,                0.76757,                0.67576,                0.76898,                0.47459,                 2.3419,                0.92786,                 2.1547,              0.0021622,              0.0021622,              0.0021622
                    321,                 1.3962,                0.60417,                 1.4807,                0.78261,                0.67576,                0.77245,                0.47368,                 2.3487,                0.92495,                 2.1712,              0.0021505,              0.0021505,              0.0021505
                    322,                 1.3537,                 0.5807,                 1.4501,                0.80359,                0.65455,                0.77069,                  0.475,                 2.3586,                0.92443,                 2.1812,              0.0021388,              0.0021388,              0.0021388
                    323,                 1.3283,                0.57623,                 1.4473,                0.72225,                0.72496,                0.77029,                0.47234,                 2.3535,                0.92856,                 2.1696,              0.0021271,              0.0021271,              0.0021271
                    324,                 1.3351,                0.58491,                 1.4598,                0.71857,                0.72727,                0.77369,                0.47474,                 2.3521,                0.92664,                 2.1681,              0.0021155,              0.0021155,              0.0021155
                    325,                  1.346,                0.57906,                 1.4579,                  0.806,                0.66725,                0.77066,                0.47373,                  2.336,                0.93203,                 2.1569,              0.0021038,              0.0021038,              0.0021038
                    326,                 1.3628,                0.58446,                 1.4724,                0.80949,                 0.6697,                0.77459,                0.46945,                  2.352,                0.94104,                 2.1763,              0.0020921,              0.0020921,              0.0020921
                    327,                 1.3427,                0.57707,                 1.4602,                0.80117,                0.65934,                0.76951,                0.46713,                 2.3545,                0.94344,                 2.1678,              0.0020804,              0.0020804,              0.0020804
                    328,                 1.3613,                0.59993,                 1.4942,                0.80519,                0.67273,                 0.7736,                0.47285,                 2.3544,                0.93252,                  2.148,              0.0020687,              0.0020687,              0.0020687
                    329,                 1.3719,                0.61214,                  1.491,                0.77888,                0.68788,                0.77062,                0.47107,                 2.3474,                0.93439,                 2.1346,               0.002057,               0.002057,               0.002057
                    330,                 1.3298,                0.57765,                 1.4458,                0.77961,                0.68788,                0.77147,                0.46776,                 2.3487,                0.93818,                  2.145,              0.0020453,              0.0020453,              0.0020453
                    331,                 1.3316,                0.58778,                  1.453,                0.80098,                0.67079,                0.77133,                0.47148,                 2.3544,                0.94061,                 2.1505,              0.0020337,              0.0020337,              0.0020337
                    332,                 1.3733,                0.59735,                  1.458,                0.82017,                0.66364,                0.77504,                0.47561,                 2.3631,                 0.9517,                 2.1536,               0.002022,               0.002022,               0.002022
                    333,                 1.3243,                0.59014,                 1.4461,                0.80218,                0.67583,                0.77328,                0.47692,                  2.363,                0.94844,                 2.1576,              0.0020103,              0.0020103,              0.0020103
                    334,                 1.3257,                0.58166,                 1.4444,                0.83227,                0.66158,                0.77776,                0.47798,                  2.363,                0.95292,                 2.1568,              0.0019986,              0.0019986,              0.0019986
                    335,                 1.3315,                 0.5781,                 1.4698,                0.79579,                0.67312,                0.77985,                0.47334,                 2.3574,                0.94428,                 2.1599,              0.0019869,              0.0019869,              0.0019869
                    336,                 1.3225,                 0.5724,                 1.4487,                0.83079,                0.65455,                0.77607,                0.47242,                 2.3576,                0.94907,                 2.1604,              0.0019752,              0.0019752,              0.0019752
                    337,                 1.3297,                0.57461,                 1.4458,                0.79626,                0.67273,                0.77623,                0.47293,                 2.3564,                0.96632,                 2.1558,              0.0019635,              0.0019635,              0.0019635
                    338,                 1.3248,                0.57545,                 1.4631,                0.77085,                    0.7,                0.77643,                 0.4717,                 2.3701,                0.95769,                 2.1638,              0.0019519,              0.0019519,              0.0019519
                    339,                 1.3316,                0.58067,                 1.4668,                0.79829,                0.66061,                0.76628,                0.46989,                 2.3716,                0.94619,                 2.1732,              0.0019402,              0.0019402,              0.0019402
                    340,                 1.2995,                0.55177,                 1.4391,                0.77153,                0.67541,                0.76828,                0.47062,                 2.3702,                0.94513,                 2.1829,              0.0019285,              0.0019285,              0.0019285
                    341,                 1.3801,                0.59795,                 1.4808,                0.80837,                0.65193,                0.77286,                0.46967,                 2.3712,                0.94042,                 2.1875,              0.0019168,              0.0019168,              0.0019168
                    342,                 1.3151,                0.57325,                 1.4431,                0.81761,                0.65455,                0.77028,                 0.4714,                 2.3536,                0.94228,                 2.1702,              0.0019051,              0.0019051,              0.0019051
                    343,                 1.3593,                0.59848,                 1.4658,                0.80685,                0.65152,                0.76949,                0.47313,                 2.3542,                0.93662,                 2.1684,              0.0018934,              0.0018934,              0.0018934
                    344,                 1.3225,                 0.5704,                 1.4434,                0.80037,                 0.6697,                0.77198,                0.47562,                 2.3441,                0.92888,                 2.1596,              0.0018817,              0.0018817,              0.0018817
                    345,                 1.2923,                 0.5552,                 1.4372,                 0.7517,                0.70606,                0.77147,                0.47446,                 2.3628,                0.94186,                 2.1687,              0.0018701,              0.0018701,              0.0018701
                    346,                 1.2983,                0.56132,                 1.4286,                0.78344,                0.67879,                0.77613,                0.47591,                 2.3737,                0.93405,                  2.177,              0.0018584,              0.0018584,              0.0018584
                    347,                 1.2771,                 0.5544,                 1.4351,                0.80548,                0.66667,                0.77399,                0.47501,                  2.377,                0.93357,                 2.1815,              0.0018467,              0.0018467,              0.0018467
                    348,                 1.3171,                0.56178,                 1.4501,                0.81601,                0.66667,                0.77409,                0.47292,                 2.3753,                0.93631,                 2.1836,               0.001835,               0.001835,               0.001835
                    349,                 1.2788,                0.58001,                 1.4458,                0.80011,                0.67273,                0.77066,                0.47347,                  2.375,                0.93911,                 2.1786,              0.0018233,              0.0018233,              0.0018233
                    350,                 1.3477,                0.56649,                 1.4615,                0.78534,                0.66519,                0.76712,                0.46938,                 2.3742,                0.94555,                 2.1785,              0.0018116,              0.0018116,              0.0018116
                    351,                 1.3124,                0.56895,                  1.447,                0.81063,                0.65758,                0.77274,                0.47142,                 2.3822,                0.93581,                 2.1951,              0.0017999,              0.0017999,              0.0017999
                    352,                 1.3253,                0.57395,                 1.4513,                0.80148,                0.67288,                0.77527,                0.47558,                 2.3764,                 0.9373,                 2.1888,              0.0017883,              0.0017883,              0.0017883
                    353,                 1.2881,                0.56281,                 1.4343,                  0.783,                0.69394,                0.77664,                0.47288,                 2.3694,                0.94289,                 2.1851,              0.0017766,              0.0017766,              0.0017766
                    354,                 1.2872,                0.55186,                 1.4408,                0.77318,                 0.6921,                0.77346,                0.47188,                 2.3645,                0.94794,                 2.1842,              0.0017649,              0.0017649,              0.0017649
                    355,                 1.3041,                0.57228,                 1.4549,                0.77652,                0.66667,                0.76907,                0.47151,                 2.3634,                0.94808,                 2.1903,              0.0017532,              0.0017532,              0.0017532
                    356,                 1.3057,                 0.5763,                 1.4423,                   0.79,                0.65758,                0.76846,                 0.4693,                 2.3653,                0.94133,                 2.1937,              0.0017415,              0.0017415,              0.0017415
                    357,                  1.334,                0.58488,                 1.4588,                0.78159,                0.67576,                0.76881,                0.47078,                  2.365,                 0.9427,                  2.193,              0.0017298,              0.0017298,              0.0017298
                    358,                 1.2733,                0.57515,                 1.4225,                0.78971,                0.66002,                0.76863,                0.47257,                 2.3752,                0.93973,                 2.2007,              0.0017181,              0.0017181,              0.0017181
                    359,                 1.2675,                 0.5465,                 1.4229,                0.78835,                0.66667,                0.77367,                0.47542,                  2.364,                0.94214,                  2.184,              0.0017065,              0.0017065,              0.0017065
                    360,                 1.2413,                0.53836,                 1.4093,                 0.7789,                0.66185,                0.77106,                0.47649,                  2.361,                0.93547,                 2.1834,              0.0016948,              0.0016948,              0.0016948
                    361,                 1.2621,                0.54123,                 1.4235,                0.78454,                0.66364,                 0.7723,                0.47782,                 2.3712,                0.92948,                 2.1931,              0.0016831,              0.0016831,              0.0016831
                    362,                 1.2955,                0.55891,                 1.4367,                0.81076,                0.66364,                0.77348,                  0.483,                 2.3674,                0.91841,                 2.1927,              0.0016714,              0.0016714,              0.0016714
                    363,                 1.3387,                0.57122,                 1.4625,                0.83328,                0.66061,                0.77807,                0.47869,                 2.3688,                 0.9227,                 2.1936,              0.0016597,              0.0016597,              0.0016597
                    364,                 1.2654,                0.54862,                 1.4226,                0.82686,                0.66569,                0.77802,                0.47718,                 2.3641,                0.91374,                 2.1896,               0.001648,               0.001648,               0.001648
                    365,                 1.2574,                0.54733,                 1.4212,                0.81099,                0.66061,                 0.7833,                0.47762,                 2.3495,                 0.9179,                   2.18,              0.0016363,              0.0016363,              0.0016363
                    366,                 1.2871,                 0.5621,                 1.4374,                0.80202,                0.65758,                0.78366,                0.47658,                 2.3554,                0.92374,                 2.1848,              0.0016247,              0.0016247,              0.0016247
                    367,                 1.2853,                0.56142,                 1.4394,                0.75558,                0.69394,                0.77533,                0.47551,                 2.3671,                0.92737,                   2.19,               0.001613,               0.001613,               0.001613
                    368,                   1.28,                0.55786,                 1.4256,                0.75631,                0.70606,                0.78139,                0.47729,                 2.3817,                0.92679,                 2.1963,              0.0016013,              0.0016013,              0.0016013
                    369,                 1.2665,                0.54855,                 1.4312,                0.77522,                0.70303,                0.77865,                 0.4718,                 2.3914,                0.92706,                 2.2035,              0.0015896,              0.0015896,              0.0015896
                    370,                 1.2584,                0.53804,                 1.4266,                0.77241,                    0.7,                0.77902,                0.47295,                  2.379,                0.92289,                 2.1994,              0.0015779,              0.0015779,              0.0015779
                    371,                 1.2782,                  0.549,                 1.4283,                 0.7759,                    0.7,                0.77552,                0.47294,                 2.3763,                0.92173,                 2.1995,              0.0015662,              0.0015662,              0.0015662
                    372,                 1.3417,                0.58993,                 1.4733,                0.77069,                0.70272,                0.77601,                0.47202,                 2.3809,                0.92061,                 2.2051,              0.0015545,              0.0015545,              0.0015545
                    373,                 1.2564,                0.53656,                 1.4346,                0.78085,                0.69091,                0.77654,                0.47234,                 2.3788,                0.91355,                 2.2049,              0.0015429,              0.0015429,              0.0015429
                    374,                 1.2638,                0.53625,                 1.4248,                0.73243,                 0.7303,                0.77476,                0.47082,                 2.3882,                0.91257,                 2.2133,              0.0015312,              0.0015312,              0.0015312
                    375,                 1.2277,                0.53307,                  1.409,                0.78918,                0.68062,                0.77203,                   0.47,                 2.3869,                0.91321,                 2.2211,              0.0015195,              0.0015195,              0.0015195
                    376,                 1.2394,                0.55971,                 1.4252,                0.78233,                0.69091,                 0.7708,                0.46944,                 2.3942,                0.91283,                 2.2287,              0.0015078,              0.0015078,              0.0015078
                    377,                 1.2762,                0.53971,                 1.4405,                0.79114,                0.69091,                0.76864,                0.46841,                 2.3984,                0.91888,                  2.227,              0.0014961,              0.0014961,              0.0014961
                    378,                 1.2555,                0.54817,                 1.4291,                 0.7859,                0.69394,                0.76976,                0.47176,                 2.3979,                0.91635,                 2.2264,              0.0014844,              0.0014844,              0.0014844
                    379,                 1.2297,                0.53079,                 1.4241,                0.78954,                0.68485,                0.76795,                0.46904,                 2.4039,                0.91855,                  2.232,              0.0014727,              0.0014727,              0.0014727
